protein	stretch_length	letter	group	pfam_id
ENSP00000300917	3	E	Hs_ps1-2	PF10220.8
ENSP00000300917	3	E	Hs_ps1-2	PF10220.8
ENSP00000300917	6	E	Hs_ps1-2	PF10220.8
ENSP00000300917	5	E	Hs_ps1-2	PF10220.8
ENSP00000300917	2	E	Hs_ps1-2	PF10220.8
ENSP00000300917	2	E	Hs_ps1-2	PF10220.8
ENSP00000300917	6	E	Hs_ps1-2	PF10220.8
ENSP00000300917	4	E	Hs_ps1-2	PF10220.8
ENSP00000300917	8	H	Hs_ps1-2	PF10220.8
ENSP00000300917	11	H	Hs_ps1-2	PF10220.8
ENSP00000300917	22	H	Hs_ps1-2	PF10220.8
ENSP00000300917	25	H	Hs_ps1-2	PF10220.8
ENSP00000300917	19	H	Hs_ps1-2	PF10220.8
ENSP00000300917	12	H	Hs_ps1-2	PF10220.8
ENSP00000300917	3	H	Hs_ps1-2	PF10220.8
ENSP00000300917	16	H	Hs_ps1-2	PF10220.8
ENSP00000300917	17	H	Hs_ps1-2	PF10220.8
ENSP00000300917	13	H	Hs_ps1-2	PF10220.8
ENSP00000300917	17	H	Hs_ps1-2	PF10220.8
ENSP00000300917	17	H	Hs_ps1-2	PF10220.8
ENSP00000300917	19	H	Hs_ps1-2	PF10220.8
ENSP00000300917	20	H	Hs_ps1-2	PF10220.8
ENSP00000300917	5	H	Hs_ps1-2	PF10220.8
ENSP00000300917	6	H	Hs_ps1-2	PF10220.8
ENSP00000300917	11	L	Hs_ps1-2	PF10220.8
ENSP00000300917	25	L	Hs_ps1-2	PF10220.8
ENSP00000300917	32	L	Hs_ps1-2	PF10220.8
ENSP00000300917	5	L	Hs_ps1-2	PF10220.8
ENSP00000300917	5	L	Hs_ps1-2	PF10220.8
ENSP00000300917	15	L	Hs_ps1-2	PF10220.8
ENSP00000300917	1	L	Hs_ps1-2	PF10220.8
ENSP00000300917	6	L	Hs_ps1-2	PF10220.8
ENSP00000300917	18	L	Hs_ps1-2	PF10220.8
ENSP00000300917	25	L	Hs_ps1-2	PF10220.8
ENSP00000300917	2	L	Hs_ps1-2	PF10220.8
ENSP00000300917	6	L	Hs_ps1-2	PF10220.8
ENSP00000300917	5	L	Hs_ps1-2	PF10220.8
ENSP00000300917	7	L	Hs_ps1-2	PF10220.8
ENSP00000300917	20	L	Hs_ps1-2	PF10220.8
ENSP00000300917	26	L	Hs_ps1-2	PF10220.8
ENSP00000300917	21	L	Hs_ps1-2	PF10220.8
ENSP00000300917	14	L	Hs_ps1-2	PF10220.8
ENSP00000300917	8	L	Hs_ps1-2	PF10220.8
ENSP00000300917	8	L	Hs_ps1-2	PF10220.8
ENSP00000300917	4	L	Hs_ps1-2	PF10220.8
ENSP00000300917	6	L	Hs_ps1-2	PF10220.8
ENSP00000300917	34	L	Hs_ps1-2	PF10220.8
ENSP00000300917	15	L	Hs_ps1-2	PF10220.8
ENSP00000300917	121	L	Hs_ps1-2	PF10220.8
ENSP00000300917	28	L	Hs_ps1-2	PF10220.8
ENSP00000300917	37	L	Hs_ps1-2	PF10220.8
ENSP00000300917	6	L	Hs_ps1-2	PF10220.8
ENSP00000300917	5	L	Hs_ps1-2	PF10220.8
ENSP00000300917	9	L	Hs_ps1-2	PF10220.8
ENSP00000300917	5	L	Hs_ps1-2	PF10220.8
ENSP00000300917	10	L	Hs_ps1-2	PF10220.8
ENSP00000300917	5	L	Hs_ps1-2	PF10220.8
ENSP00000300917	12	L	Hs_ps1-2	PF10220.8
ENSP00000300917	6	L	Hs_ps1-2	PF10220.8
ENSP00000300917	5	L	Hs_ps1-2	PF10220.8
ENSP00000300917	1	L	Hs_ps1-2	PF10220.8
ENSP00000300917	18	L	Hs_ps1-2	PF10220.8
ENSP00000440190	7	E	Hs_ps1-2	PF06003.11
ENSP00000440190	10	E	Hs_ps1-2	PF06003.11
ENSP00000440190	8	E	Hs_ps1-2	PF06003.11
ENSP00000440190	4	L	Hs_ps1-2	PF06003.11
ENSP00000440190	4	L	Hs_ps1-2	PF06003.11
ENSP00000440190	5	L	Hs_ps1-2	PF06003.11
ENSP00000466298	30	H	Hs_ps1-2	PF05739.18
ENSP00000466298	6	L	Hs_ps1-2	PF05739.18
ENSP00000305255	30	H	Hs_ps1-2	PF05739.18
ENSP00000305255	14	H	Hs_ps1-2	PF05739.18
ENSP00000305255	7	L	Hs_ps1-2	PF05739.18
ENSP00000339260	4	E	Hs_ps1-2	PF00209.17
ENSP00000339260	4	E	Hs_ps1-2	PF00209.17
ENSP00000339260	6	E	Hs_ps1-2	PF00209.17
ENSP00000339260	5	E	Hs_ps1-2	PF00209.17
ENSP00000339260	6	E	Hs_ps1-2	PF00209.17
ENSP00000339260	4	E	Hs_ps1-2	PF00209.17
ENSP00000339260	5	E	Hs_ps1-2	PF00209.17
ENSP00000339260	1	H	Hs_ps1-2	PF00209.17
ENSP00000339260	14	H	Hs_ps1-2	PF00209.17
ENSP00000339260	14	H	Hs_ps1-2	PF00209.17
ENSP00000339260	9	H	Hs_ps1-2	PF00209.17
ENSP00000339260	46	H	Hs_ps1-2	PF00209.17
ENSP00000339260	12	H	Hs_ps1-2	PF00209.17
ENSP00000339260	28	H	Hs_ps1-2	PF00209.17
ENSP00000339260	22	H	Hs_ps1-2	PF00209.17
ENSP00000339260	3	H	Hs_ps1-2	PF00209.17
ENSP00000339260	4	H	Hs_ps1-2	PF00209.17
ENSP00000339260	21	H	Hs_ps1-2	PF00209.17
ENSP00000339260	19	H	Hs_ps1-2	PF00209.17
ENSP00000339260	6	H	Hs_ps1-2	PF00209.17
ENSP00000339260	34	H	Hs_ps1-2	PF00209.17
ENSP00000339260	8	H	Hs_ps1-2	PF00209.17
ENSP00000339260	12	H	Hs_ps1-2	PF00209.17
ENSP00000339260	21	H	Hs_ps1-2	PF00209.17
ENSP00000339260	11	H	Hs_ps1-2	PF00209.17
ENSP00000339260	27	H	Hs_ps1-2	PF00209.17
ENSP00000339260	4	L	Hs_ps1-2	PF00209.17
ENSP00000339260	17	L	Hs_ps1-2	PF00209.17
ENSP00000339260	2	L	Hs_ps1-2	PF00209.17
ENSP00000339260	7	L	Hs_ps1-2	PF00209.17
ENSP00000339260	37	L	Hs_ps1-2	PF00209.17
ENSP00000339260	8	L	Hs_ps1-2	PF00209.17
ENSP00000339260	1	L	Hs_ps1-2	PF00209.17
ENSP00000339260	4	L	Hs_ps1-2	PF00209.17
ENSP00000339260	2	L	Hs_ps1-2	PF00209.17
ENSP00000339260	3	L	Hs_ps1-2	PF00209.17
ENSP00000339260	3	L	Hs_ps1-2	PF00209.17
ENSP00000339260	12	L	Hs_ps1-2	PF00209.17
ENSP00000339260	2	L	Hs_ps1-2	PF00209.17
ENSP00000339260	16	L	Hs_ps1-2	PF00209.17
ENSP00000339260	1	L	Hs_ps1-2	PF00209.17
ENSP00000339260	4	L	Hs_ps1-2	PF00209.17
ENSP00000339260	3	L	Hs_ps1-2	PF00209.17
ENSP00000339260	5	L	Hs_ps1-2	PF00209.17
ENSP00000339260	2	L	Hs_ps1-2	PF00209.17
ENSP00000339260	5	L	Hs_ps1-2	PF00209.17
ENSP00000339260	12	L	Hs_ps1-2	PF00209.17
ENSP00000219833	2	E	Hs_ps1-2	PF00209.17
ENSP00000219833	5	E	Hs_ps1-2	PF00209.17
ENSP00000219833	6	E	Hs_ps1-2	PF00209.17
ENSP00000219833	6	E	Hs_ps1-2	PF00209.17
ENSP00000219833	5	E	Hs_ps1-2	PF00209.17
ENSP00000219833	4	E	Hs_ps1-2	PF00209.17
ENSP00000219833	14	H	Hs_ps1-2	PF00209.17
ENSP00000219833	14	H	Hs_ps1-2	PF00209.17
ENSP00000219833	9	H	Hs_ps1-2	PF00209.17
ENSP00000219833	6	H	Hs_ps1-2	PF00209.17
ENSP00000219833	36	H	Hs_ps1-2	PF00209.17
ENSP00000219833	12	H	Hs_ps1-2	PF00209.17
ENSP00000219833	23	H	Hs_ps1-2	PF00209.17
ENSP00000219833	25	H	Hs_ps1-2	PF00209.17
ENSP00000219833	5	H	Hs_ps1-2	PF00209.17
ENSP00000219833	4	H	Hs_ps1-2	PF00209.17
ENSP00000219833	20	H	Hs_ps1-2	PF00209.17
ENSP00000219833	21	H	Hs_ps1-2	PF00209.17
ENSP00000219833	5	H	Hs_ps1-2	PF00209.17
ENSP00000219833	34	H	Hs_ps1-2	PF00209.17
ENSP00000219833	21	H	Hs_ps1-2	PF00209.17
ENSP00000219833	25	H	Hs_ps1-2	PF00209.17
ENSP00000219833	11	H	Hs_ps1-2	PF00209.17
ENSP00000219833	28	H	Hs_ps1-2	PF00209.17
ENSP00000219833	11	L	Hs_ps1-2	PF00209.17
ENSP00000219833	5	L	Hs_ps1-2	PF00209.17
ENSP00000219833	2	L	Hs_ps1-2	PF00209.17
ENSP00000219833	8	L	Hs_ps1-2	PF00209.17
ENSP00000219833	2	L	Hs_ps1-2	PF00209.17
ENSP00000219833	43	L	Hs_ps1-2	PF00209.17
ENSP00000219833	8	L	Hs_ps1-2	PF00209.17
ENSP00000219833	3	L	Hs_ps1-2	PF00209.17
ENSP00000219833	4	L	Hs_ps1-2	PF00209.17
ENSP00000219833	2	L	Hs_ps1-2	PF00209.17
ENSP00000219833	3	L	Hs_ps1-2	PF00209.17
ENSP00000219833	11	L	Hs_ps1-2	PF00209.17
ENSP00000219833	16	L	Hs_ps1-2	PF00209.17
ENSP00000219833	1	L	Hs_ps1-2	PF00209.17
ENSP00000219833	5	L	Hs_ps1-2	PF00209.17
ENSP00000219833	5	L	Hs_ps1-2	PF00209.17
ENSP00000219833	5	L	Hs_ps1-2	PF00209.17
ENSP00000219833	2	L	Hs_ps1-2	PF00209.17
ENSP00000219833	5	L	Hs_ps1-2	PF00209.17
ENSP00000219833	10	L	Hs_ps1-2	PF00209.17
ENSP00000323549	3	E	Hs_ps1-2	PF00209.17
ENSP00000323549	7	E	Hs_ps1-2	PF00209.17
ENSP00000323549	6	E	Hs_ps1-2	PF00209.17
ENSP00000323549	4	E	Hs_ps1-2	PF00209.17
ENSP00000323549	6	E	Hs_ps1-2	PF00209.17
ENSP00000323549	5	E	Hs_ps1-2	PF00209.17
ENSP00000323549	4	E	Hs_ps1-2	PF00209.17
ENSP00000323549	14	H	Hs_ps1-2	PF00209.17
ENSP00000323549	14	H	Hs_ps1-2	PF00209.17
ENSP00000323549	9	H	Hs_ps1-2	PF00209.17
ENSP00000323549	45	H	Hs_ps1-2	PF00209.17
ENSP00000323549	9	H	Hs_ps1-2	PF00209.17
ENSP00000323549	50	H	Hs_ps1-2	PF00209.17
ENSP00000323549	5	H	Hs_ps1-2	PF00209.17
ENSP00000323549	4	H	Hs_ps1-2	PF00209.17
ENSP00000323549	20	H	Hs_ps1-2	PF00209.17
ENSP00000323549	20	H	Hs_ps1-2	PF00209.17
ENSP00000323549	5	H	Hs_ps1-2	PF00209.17
ENSP00000323549	35	H	Hs_ps1-2	PF00209.17
ENSP00000323549	7	H	Hs_ps1-2	PF00209.17
ENSP00000323549	39	H	Hs_ps1-2	PF00209.17
ENSP00000323549	12	H	Hs_ps1-2	PF00209.17
ENSP00000323549	24	H	Hs_ps1-2	PF00209.17
ENSP00000323549	12	H	Hs_ps1-2	PF00209.17
ENSP00000323549	27	H	Hs_ps1-2	PF00209.17
ENSP00000323549	17	L	Hs_ps1-2	PF00209.17
ENSP00000323549	2	L	Hs_ps1-2	PF00209.17
ENSP00000323549	8	L	Hs_ps1-2	PF00209.17
ENSP00000323549	27	L	Hs_ps1-2	PF00209.17
ENSP00000323549	11	L	Hs_ps1-2	PF00209.17
ENSP00000323549	5	L	Hs_ps1-2	PF00209.17
ENSP00000323549	3	L	Hs_ps1-2	PF00209.17
ENSP00000323549	3	L	Hs_ps1-2	PF00209.17
ENSP00000323549	10	L	Hs_ps1-2	PF00209.17
ENSP00000323549	10	L	Hs_ps1-2	PF00209.17
ENSP00000323549	2	L	Hs_ps1-2	PF00209.17
ENSP00000323549	4	L	Hs_ps1-2	PF00209.17
ENSP00000323549	8	L	Hs_ps1-2	PF00209.17
ENSP00000323549	4	L	Hs_ps1-2	PF00209.17
ENSP00000323549	4	L	Hs_ps1-2	PF00209.17
ENSP00000323549	7	L	Hs_ps1-2	PF00209.17
ENSP00000323549	2	L	Hs_ps1-2	PF00209.17
ENSP00000323549	5	L	Hs_ps1-2	PF00209.17
ENSP00000323549	24	L	Hs_ps1-2	PF00209.17
ENSP00000308944	5	E	Hs_ps1-2	PF00176.22
ENSP00000308944	7	E	Hs_ps1-2	PF00176.22
ENSP00000308944	6	E	Hs_ps1-2	PF00176.22
ENSP00000308944	9	E	Hs_ps1-2	PF00176.22
ENSP00000308944	5	E	Hs_ps1-2	PF00176.22
ENSP00000308944	7	E	Hs_ps1-2	PF00176.22
ENSP00000308944	13	H	Hs_ps1-2	PF00176.22
ENSP00000308944	15	H	Hs_ps1-2	PF00176.22
ENSP00000308944	11	H	Hs_ps1-2	PF00176.22
ENSP00000308944	3	H	Hs_ps1-2	PF00176.22
ENSP00000308944	6	H	Hs_ps1-2	PF00176.22
ENSP00000308944	28	H	Hs_ps1-2	PF00176.22
ENSP00000308944	5	H	Hs_ps1-2	PF00176.22
ENSP00000308944	14	H	Hs_ps1-2	PF00176.22
ENSP00000308944	13	H	Hs_ps1-2	PF00176.22
ENSP00000308944	5	H	Hs_ps1-2	PF00176.22
ENSP00000308944	6	H	Hs_ps1-2	PF00176.22
ENSP00000308944	3	H	Hs_ps1-2	PF00176.22
ENSP00000308944	10	H	Hs_ps1-2	PF00176.22
ENSP00000308944	11	H	Hs_ps1-2	PF00176.22
ENSP00000308944	8	H	Hs_ps1-2	PF00176.22
ENSP00000308944	20	H	Hs_ps1-2	PF00176.22
ENSP00000308944	23	H	Hs_ps1-2	PF00176.22
ENSP00000308944	6	L	Hs_ps1-2	PF00176.22
ENSP00000308944	26	L	Hs_ps1-2	PF00176.22
ENSP00000308944	6	L	Hs_ps1-2	PF00176.22
ENSP00000308944	18	L	Hs_ps1-2	PF00176.22
ENSP00000308944	63	L	Hs_ps1-2	PF00176.22
ENSP00000308944	5	L	Hs_ps1-2	PF00176.22
ENSP00000308944	4	L	Hs_ps1-2	PF00176.22
ENSP00000308944	12	L	Hs_ps1-2	PF00176.22
ENSP00000308944	2	L	Hs_ps1-2	PF00176.22
ENSP00000308944	6	L	Hs_ps1-2	PF00176.22
ENSP00000308944	5	L	Hs_ps1-2	PF00176.22
ENSP00000308944	5	L	Hs_ps1-2	PF00176.22
ENSP00000308944	10	L	Hs_ps1-2	PF00176.22
ENSP00000308944	2	L	Hs_ps1-2	PF00176.22
ENSP00000308944	6	L	Hs_ps1-2	PF00176.22
ENSP00000308944	3	L	Hs_ps1-2	PF00176.22
ENSP00000308944	7	L	Hs_ps1-2	PF00176.22
ENSP00000308944	7	L	Hs_ps1-2	PF00176.22
ENSP00000308944	8	L	Hs_ps1-2	PF00176.22
ENSP00000308944	16	L	Hs_ps1-2	PF00176.22
ENSP00000308944	2	L	Hs_ps1-2	PF00176.22
ENSP00000308944	7	L	Hs_ps1-2	PF00176.22
ENSP00000348089	4	E	Hs_ps1-2	PF00176.22
ENSP00000348089	5	E	Hs_ps1-2	PF00176.22
ENSP00000348089	6	E	Hs_ps1-2	PF00176.22
ENSP00000348089	5	E	Hs_ps1-2	PF00176.22
ENSP00000348089	6	E	Hs_ps1-2	PF00176.22
ENSP00000348089	5	E	Hs_ps1-2	PF00176.22
ENSP00000348089	7	E	Hs_ps1-2	PF00176.22
ENSP00000348089	7	H	Hs_ps1-2	PF00176.22
ENSP00000348089	16	H	Hs_ps1-2	PF00176.22
ENSP00000348089	13	H	Hs_ps1-2	PF00176.22
ENSP00000348089	10	H	Hs_ps1-2	PF00176.22
ENSP00000348089	12	H	Hs_ps1-2	PF00176.22
ENSP00000348089	3	H	Hs_ps1-2	PF00176.22
ENSP00000348089	10	H	Hs_ps1-2	PF00176.22
ENSP00000348089	11	H	Hs_ps1-2	PF00176.22
ENSP00000348089	8	H	Hs_ps1-2	PF00176.22
ENSP00000348089	30	H	Hs_ps1-2	PF00176.22
ENSP00000348089	20	H	Hs_ps1-2	PF00176.22
ENSP00000348089	3	L	Hs_ps1-2	PF00176.22
ENSP00000348089	5	L	Hs_ps1-2	PF00176.22
ENSP00000348089	16	L	Hs_ps1-2	PF00176.22
ENSP00000348089	2	L	Hs_ps1-2	PF00176.22
ENSP00000348089	4	L	Hs_ps1-2	PF00176.22
ENSP00000348089	5	L	Hs_ps1-2	PF00176.22
ENSP00000348089	6	L	Hs_ps1-2	PF00176.22
ENSP00000348089	3	L	Hs_ps1-2	PF00176.22
ENSP00000348089	2	L	Hs_ps1-2	PF00176.22
ENSP00000348089	5	L	Hs_ps1-2	PF00176.22
ENSP00000348089	4	L	Hs_ps1-2	PF00176.22
ENSP00000348089	7	L	Hs_ps1-2	PF00176.22
ENSP00000348089	7	L	Hs_ps1-2	PF00176.22
ENSP00000348089	16	L	Hs_ps1-2	PF00176.22
ENSP00000348089	7	L	Hs_ps1-2	PF00176.22
ENSP00000348089	2	L	Hs_ps1-2	PF00176.22
ENSP00000348089	5	L	Hs_ps1-2	PF00176.22
ENSP00000262518	3	E	Hs_ps1-2	PF00176.22
ENSP00000262518	5	E	Hs_ps1-2	PF00176.22
ENSP00000262518	6	E	Hs_ps1-2	PF00176.22
ENSP00000262518	6	E	Hs_ps1-2	PF00176.22
ENSP00000262518	6	E	Hs_ps1-2	PF00176.22
ENSP00000262518	4	E	Hs_ps1-2	PF00176.22
ENSP00000262518	7	E	Hs_ps1-2	PF00176.22
ENSP00000262518	4	H	Hs_ps1-2	PF00176.22
ENSP00000262518	15	H	Hs_ps1-2	PF00176.22
ENSP00000262518	11	H	Hs_ps1-2	PF00176.22
ENSP00000262518	10	H	Hs_ps1-2	PF00176.22
ENSP00000262518	12	H	Hs_ps1-2	PF00176.22
ENSP00000262518	4	H	Hs_ps1-2	PF00176.22
ENSP00000262518	9	H	Hs_ps1-2	PF00176.22
ENSP00000262518	11	H	Hs_ps1-2	PF00176.22
ENSP00000262518	8	H	Hs_ps1-2	PF00176.22
ENSP00000262518	13	H	Hs_ps1-2	PF00176.22
ENSP00000262518	13	H	Hs_ps1-2	PF00176.22
ENSP00000262518	19	H	Hs_ps1-2	PF00176.22
ENSP00000262518	4	L	Hs_ps1-2	PF00176.22
ENSP00000262518	6	L	Hs_ps1-2	PF00176.22
ENSP00000262518	6	L	Hs_ps1-2	PF00176.22
ENSP00000262518	4	L	Hs_ps1-2	PF00176.22
ENSP00000262518	4	L	Hs_ps1-2	PF00176.22
ENSP00000262518	3	L	Hs_ps1-2	PF00176.22
ENSP00000262518	6	L	Hs_ps1-2	PF00176.22
ENSP00000262518	3	L	Hs_ps1-2	PF00176.22
ENSP00000262518	1	L	Hs_ps1-2	PF00176.22
ENSP00000262518	5	L	Hs_ps1-2	PF00176.22
ENSP00000262518	5	L	Hs_ps1-2	PF00176.22
ENSP00000262518	8	L	Hs_ps1-2	PF00176.22
ENSP00000262518	7	L	Hs_ps1-2	PF00176.22
ENSP00000262518	13	L	Hs_ps1-2	PF00176.22
ENSP00000262518	1	L	Hs_ps1-2	PF00176.22
ENSP00000262518	6	L	Hs_ps1-2	PF00176.22
ENSP00000262518	2	L	Hs_ps1-2	PF00176.22
ENSP00000262518	5	L	Hs_ps1-2	PF00176.22
ENSP00000377601	3	E	Hs_ps1-2	PF00176.22
ENSP00000377601	5	E	Hs_ps1-2	PF00176.22
ENSP00000377601	5	E	Hs_ps1-2	PF00176.22
ENSP00000377601	9	E	Hs_ps1-2	PF00176.22
ENSP00000377601	5	E	Hs_ps1-2	PF00176.22
ENSP00000377601	5	E	Hs_ps1-2	PF00176.22
ENSP00000377601	5	E	Hs_ps1-2	PF00176.22
ENSP00000377601	3	H	Hs_ps1-2	PF00176.22
ENSP00000377601	15	H	Hs_ps1-2	PF00176.22
ENSP00000377601	13	H	Hs_ps1-2	PF00176.22
ENSP00000377601	12	H	Hs_ps1-2	PF00176.22
ENSP00000377601	11	H	Hs_ps1-2	PF00176.22
ENSP00000377601	10	H	Hs_ps1-2	PF00176.22
ENSP00000377601	11	H	Hs_ps1-2	PF00176.22
ENSP00000377601	8	H	Hs_ps1-2	PF00176.22
ENSP00000377601	20	H	Hs_ps1-2	PF00176.22
ENSP00000377601	36	H	Hs_ps1-2	PF00176.22
ENSP00000377601	4	L	Hs_ps1-2	PF00176.22
ENSP00000377601	5	L	Hs_ps1-2	PF00176.22
ENSP00000377601	6	L	Hs_ps1-2	PF00176.22
ENSP00000377601	2	L	Hs_ps1-2	PF00176.22
ENSP00000377601	5	L	Hs_ps1-2	PF00176.22
ENSP00000377601	3	L	Hs_ps1-2	PF00176.22
ENSP00000377601	7	L	Hs_ps1-2	PF00176.22
ENSP00000377601	3	L	Hs_ps1-2	PF00176.22
ENSP00000377601	10	L	Hs_ps1-2	PF00176.22
ENSP00000377601	4	L	Hs_ps1-2	PF00176.22
ENSP00000377601	7	L	Hs_ps1-2	PF00176.22
ENSP00000377601	7	L	Hs_ps1-2	PF00176.22
ENSP00000377601	14	L	Hs_ps1-2	PF00176.22
ENSP00000377601	19	L	Hs_ps1-2	PF00176.22
ENSP00000377601	7	L	Hs_ps1-2	PF00176.22
ENSP00000377601	3	L	Hs_ps1-2	PF00176.22
ENSP00000433967	99	H	Hs_ps1-2	PF03357.20
ENSP00000433967	29	H	Hs_ps1-2	PF03357.20
ENSP00000433967	25	H	Hs_ps1-2	PF03357.20
ENSP00000433967	2	L	Hs_ps1-2	PF03357.20
ENSP00000433967	7	L	Hs_ps1-2	PF03357.20
ENSP00000433967	2	L	Hs_ps1-2	PF03357.20
ENSP00000410298	11	E	Hs_ps1-2	PF13474.5
ENSP00000410298	5	E	Hs_ps1-2	PF13474.5
ENSP00000410298	14	L	Hs_ps1-2	PF13474.5
ENSP00000410298	4	L	Hs_ps1-2	PF13474.5
ENSP00000425824	3	E	Hs_ps1-2	PF13474.5
ENSP00000425824	5	E	Hs_ps1-2	PF13474.5
ENSP00000425824	9	H	Hs_ps1-2	PF13474.5
ENSP00000425824	8	H	Hs_ps1-2	PF13474.5
ENSP00000425824	3	H	Hs_ps1-2	PF13474.5
ENSP00000425824	21	L	Hs_ps1-2	PF13474.5
ENSP00000425824	7	L	Hs_ps1-2	PF13474.5
ENSP00000425824	19	L	Hs_ps1-2	PF13474.5
ENSP00000425824	7	L	Hs_ps1-2	PF13474.5
ENSP00000425824	31	L	Hs_ps1-2	PF13474.5
ENSP00000262394	4	E	Hs_ps1-2	PF07525.15
ENSP00000262394	7	E	Hs_ps1-2	PF07525.15
ENSP00000262394	4	E	Hs_ps1-2	PF07525.15
ENSP00000262394	5	L	Hs_ps1-2	PF07525.15
ENSP00000262394	5	L	Hs_ps1-2	PF07525.15
ENSP00000262394	5	L	Hs_ps1-2	PF07525.15
ENSP00000264607	7	H	Hs_ps1-2	PF07525.15
ENSP00000264607	3	L	Hs_ps1-2	PF07525.15
ENSP00000293414	6	H	Hs_ps1-2	PF07525.15
ENSP00000293414	7	H	Hs_ps1-2	PF07525.15
ENSP00000293414	3	L	Hs_ps1-2	PF07525.15
ENSP00000293414	3	L	Hs_ps1-2	PF07525.15
ENSP00000436318	9	E	Hs_ps1-2	PF00080.19
ENSP00000436318	8	E	Hs_ps1-2	PF00080.19
ENSP00000436318	5	E	Hs_ps1-2	PF00080.19
ENSP00000436318	3	E	Hs_ps1-2	PF00080.19
ENSP00000436318	7	E	Hs_ps1-2	PF00080.19
ENSP00000436318	8	E	Hs_ps1-2	PF00080.19
ENSP00000436318	7	E	Hs_ps1-2	PF00080.19
ENSP00000436318	4	L	Hs_ps1-2	PF00080.19
ENSP00000436318	7	L	Hs_ps1-2	PF00080.19
ENSP00000436318	38	L	Hs_ps1-2	PF00080.19
ENSP00000436318	4	L	Hs_ps1-2	PF00080.19
ENSP00000436318	2	L	Hs_ps1-2	PF00080.19
ENSP00000436318	1	L	Hs_ps1-2	PF00080.19
ENSP00000436318	21	L	Hs_ps1-2	PF00080.19
ENSP00000371554	9	E	Hs_ps1-2	PF00080.19
ENSP00000371554	8	E	Hs_ps1-2	PF00080.19
ENSP00000371554	5	E	Hs_ps1-2	PF00080.19
ENSP00000371554	3	E	Hs_ps1-2	PF00080.19
ENSP00000371554	6	E	Hs_ps1-2	PF00080.19
ENSP00000371554	10	E	Hs_ps1-2	PF00080.19
ENSP00000371554	5	L	Hs_ps1-2	PF00080.19
ENSP00000371554	12	L	Hs_ps1-2	PF00080.19
ENSP00000371554	32	L	Hs_ps1-2	PF00080.19
ENSP00000371554	5	L	Hs_ps1-2	PF00080.19
ENSP00000371554	10	L	Hs_ps1-2	PF00080.19
ENSP00000371554	22	L	Hs_ps1-2	PF00080.19
ENSP00000356022	7	E	Hs_ps1-2	PF02777.17
ENSP00000356022	7	E	Hs_ps1-2	PF02777.17
ENSP00000356022	4	E	Hs_ps1-2	PF02777.17
ENSP00000356022	11	H	Hs_ps1-2	PF02777.17
ENSP00000356022	15	H	Hs_ps1-2	PF02777.17
ENSP00000356022	10	H	Hs_ps1-2	PF02777.17
ENSP00000356022	11	H	Hs_ps1-2	PF02777.17
ENSP00000356022	3	L	Hs_ps1-2	PF02777.17
ENSP00000356022	4	L	Hs_ps1-2	PF02777.17
ENSP00000356022	4	L	Hs_ps1-2	PF02777.17
ENSP00000356022	14	L	Hs_ps1-2	PF02777.17
ENSP00000356022	2	L	Hs_ps1-2	PF02777.17
ENSP00000356022	3	L	Hs_ps1-2	PF02777.17
ENSP00000356022	1	L	Hs_ps1-2	PF02777.17
ENSP00000356022	4	H	Hs_ps1-2	PF00081.21
ENSP00000356022	3	H	Hs_ps1-2	PF00081.21
ENSP00000356022	24	H	Hs_ps1-2	PF00081.21
ENSP00000356022	6	H	Hs_ps1-2	PF00081.21
ENSP00000356022	14	H	Hs_ps1-2	PF00081.21
ENSP00000356022	1	L	Hs_ps1-2	PF00081.21
ENSP00000356022	1	L	Hs_ps1-2	PF00081.21
ENSP00000356022	2	L	Hs_ps1-2	PF00081.21
ENSP00000356022	1	L	Hs_ps1-2	PF00081.21
ENSP00000356022	4	L	Hs_ps1-2	PF00081.21
ENSP00000297579	5	E	Hs_ps1-2	PF04158.13
ENSP00000297579	7	E	Hs_ps1-2	PF04158.13
ENSP00000297579	4	E	Hs_ps1-2	PF04158.13
ENSP00000297579	5	E	Hs_ps1-2	PF04158.13
ENSP00000297579	3	E	Hs_ps1-2	PF04158.13
ENSP00000297579	5	E	Hs_ps1-2	PF04158.13
ENSP00000297579	7	E	Hs_ps1-2	PF04158.13
ENSP00000297579	5	L	Hs_ps1-2	PF04158.13
ENSP00000297579	5	L	Hs_ps1-2	PF04158.13
ENSP00000297579	5	L	Hs_ps1-2	PF04158.13
ENSP00000297579	5	L	Hs_ps1-2	PF04158.13
ENSP00000297579	5	L	Hs_ps1-2	PF04158.13
ENSP00000297579	5	L	Hs_ps1-2	PF04158.13
ENSP00000297579	5	L	Hs_ps1-2	PF04158.13
ENSP00000355210	8	E	Hs_ps1-2	PF03619.15
ENSP00000355210	3	E	Hs_ps1-2	PF03619.15
ENSP00000355210	6	E	Hs_ps1-2	PF03619.15
ENSP00000355210	6	E	Hs_ps1-2	PF03619.15
ENSP00000355210	10	E	Hs_ps1-2	PF03619.15
ENSP00000355210	25	H	Hs_ps1-2	PF03619.15
ENSP00000355210	4	H	Hs_ps1-2	PF03619.15
ENSP00000355210	12	H	Hs_ps1-2	PF03619.15
ENSP00000355210	24	H	Hs_ps1-2	PF03619.15
ENSP00000355210	8	H	Hs_ps1-2	PF03619.15
ENSP00000355210	9	H	Hs_ps1-2	PF03619.15
ENSP00000355210	15	H	Hs_ps1-2	PF03619.15
